region,s1_all_amt,s1_all_cnt,date,s1_cons_amt,s1_cons_cnt,s2_amt,s2_cnt,s2_local_amt,s2_unknown_amt,s2_visitor_amt,s2_local_cnt,s2_unknown_cnt,s2_visitor_cnt,s2c_amt,s2c_cnt,s2c_local_amt,s2c_unknown_amt,s2c_visitor_amt,s2c_local_cnt,s2c_unknown_cnt,s2c_visitor_cnt,month,weekday,is_weekend,is_holiday,sk_flow_baseline,temp_mean,temp_max,temp_min,precip_sum,precip_max_1h,rain_hours,wind_max,wind_mean,humidity_mean,n_hours,heat_day,tropical_night,cold_day,rain_day,heavy_rain_day
서울 강남구,173847308247,3024473,2025-11-19,147754983901,2752892,147754983871,2752392,49596745299,164794313,97993444259,1128102,1656,1622634,67160771865,2177638,32780300176,28133884,34352337805,956980,1120,1219538,202511,2,False,False,8284005.01,2.954166666666667,8.5,-1.4,0.0,0.0,0,2.9,1.5916666666666668,49.541666666666664,24,False,False,False,False,False
서울 강남구,214664194222,3368129,2025-11-20,188118853223,3091234,188118853218,3090710,63911568119,142410610,124064874489,1184622,1797,1904291,89465691943,2460183,38257673905,39664610,51168353428,1004422,1351,1454410,202511,3,False,False,8106702.49,7.270833333333333,14.6,1.7,0.0,0.0,0,5.0,2.566666666666667,57.625,24,False,False,False,False,False
서울 강남구,195652778760,3156520,2025-11-21,172283498013,2902255,172283497966,2901738,62568345714,159778852,109555373400,1202498,1590,1697650,78508679856,2286550,38200782868,39292824,40268604164,1019717,1150,1265683,202511,4,False,False,8244343.85,7.141666666666667,12.3,1.0,0.0,0.0,0,4.5,1.925,57.583333333333336,24,False,False,False,False,False
서울 강남구,98464672418,2850152,2025-11-22,89145103194,2752393,89145103168,2751893,40592738770,87389871,48464974527,1072653,1206,1678034,70519794588,2207000,35332171578,36709928,35150913082,911048,924,1295028,202511,5,True,False,6653999.18,9.516666666666667,14.8,5.5,0.0,0.0,0,4.2,1.7208333333333332,65.375,24,False,False,False,False,False
서울 강남구,70115892691,2406691,2025-11-23,63010930137,2331072,63010930163,2330663,26394524395,75773847,36540631921,852532,1038,1477093,47914251065,1865903,22605232637,64418694,25244599734,718502,761,1146640,202511,6,True,False,5399605.45,10.779166666666667,14.1,6.7,0.0,0.0,0,4.2,2.075,69.66666666666667,24,False,False,False,False,False
서울 강남구,232956053856,3302043,2025-11-24,200638902226,3048340,200638902170,3047904,66553804996,194165854,133890931320,1204319,1707,1841878,87233999055,2414921,37543842114,38768561,49651388380,1017244,1143,1396534,202511,0,False,False,8031001.93,12.4625,16.6,9.6,0.0,0.0,0,3.8,1.7833333333333332,71.20833333333333,24,False,False,False,False,False
서울 강남구,303038686303,3570841,2025-11-25,276945130260,3294515,276945130272,3294048,82502893411,438104954,194004131907,1200975,2226,2090847,109622441470,2661680,42684855785,93638683,66843947002,1016068,1723,1643889,202511,1,False,False,8258019.63,7.4624999999999995,9.1,5.3,7.800000000000001,6.2,2,4.3,2.379166666666667,81.91666666666667,24,False,False,False,True,False
서울 강남구,280140961040,3092313,2025-11-26,253376305907,2813756,253376305868,2813335,80469405536,745596701,172161303631,1158234,1419,1653682,80322360522,2193613,38591483831,508610573,41222266118,973156,920,1219537,202511,2,False,False,8284005.01,6.520833333333333,10.8,3.5,0.0,0.0,0,3.2,1.5291666666666668,65.33333333333333,24,False,False,False,False,False
서울 강남구,273170394639,3032362,2025-11-27,245382561715,2767302,245382561699,2766866,71907240697,491471246,172983849756,1118000,1489,1647377,79783228708,2187436,37431076835,39988065,42312163808,949837,965,1236634,202511,3,False,False,8106702.49,5.241666666666666,8.4,2.5,10.0,7.4,3,4.8,3.1041666666666665,77.83333333333333,24,False,False,False,True,False
서울 강남구,389279414184,3319118,2025-11-28,318518719466,3052092,318518719481,3051574,96417964262,594531811,221506223408,1239601,1704,1810269,99343458348,2411050,46226660522,134233324,52982564502,1049016,1055,1360979,202511,4,False,False,8244343.85,2.4,6.7,-1.3,0.0,0.0,0,3.3,1.8875,56.458333333333336,24,False,False,False,False,False
서울 강남구,108204575951,2854867,2025-11-29,98438762551,2757142,98438762528,2756682,44199298054,33816195,54205648279,1070299,1229,1685154,77284860868,2245310,38560020300,15949242,38708891326,920430,976,1323904,202511,5,True,False,6653999.18,5.320833333333334,9.2,0.3,0.1,0.1,1,3.0,2.216666666666667,56.25,24,False,False,False,False,False
서울 강남구,83641651050,2591348,2025-11-30,76774615287,2512707,76774615273,2512237,33418756611,31483368,43324375294,930411,1068,1580758,57377823836,2021547,28191098050,19948899,29166776887,790115,825,1230607,202511,6,True,False,5399605.45,12.4125,15.9,9.2,0.0,0.0,0,3.4,1.8083333333333333,78.125,24,False,False,False,False,False
서울 강남구,323350246249,3344471,2025-12-01,228211933184,3058792,228211933168,3058181,76451274425,319211595,151441447148,1224809,1652,1831720,90543709878,2296231,43225396621,54964336,47263348921,996642,1083,1298506,202512,0,False,False,7736879.98,6.016666666666667,11.5,2.3,0.0,0.0,0,4.6,3.0625,52.083333333333336,24,False,False,False,False,False
서울 강남구,190855522685,3090031,2025-12-02,158007041778,2772410,158007041800,2771815,64587464154,221313942,93198263704,1134163,1591,1636061,79448066322,2180468,39023097560,46828744,40378140018,955142,1212,1224114,202512,1,False,False,8025748.67,0.4041666666666666,3.3,-5.4,0.0,0.0,0,5.8,3.466666666666667,40.416666666666664,24,False,False,False,False,False
서울 강남구,169924198585,2990726,2025-12-03,141652767845,2686159,141652767868,2685468,55073727298,149325856,86429714714,1084830,1515,1599123,74590195979,2110924,34989358189,33149666,39567688124,916829,1043,1193052,202512,2,False,False,7928843.9,-5.820833333333333,-3.1,-8.1,0.0,0.0,0,5.3,3.2416666666666667,42.291666666666664,24,False,False,False,False,False
서울 강남구,275909708975,3115415,2025-12-04,133517595286,2808248,133517595277,2807687,50295670605,170784005,83051140667,1115560,1538,1690589,69678381914,2102406,33050679442,37034527,36590667945,917389,964,1184053,202512,3,False,False,7479771.96,-3.454166666666667,3.3,-9.4,4.0,4.0,1,4.9,2.1708333333333334,49.083333333333336,24,False,False,False,True,False
서울 강남구,173151919684,3072680,2025-12-05,146090683594,2788018,146090683599,2787353,54205464674,217453753,91667765172,1137817,1340,1648196,76118437890,2248499,35878409504,87556031,40152472355,978505,1003,1268991,202512,4,False,False,8020798.4,-2.6166666666666667,2.0,-6.8,0.0,0.0,0,3.2,1.8958333333333333,54.375,24,False,False,False,False,False
서울 강남구,97829039951,2770384,2025-12-06,89181733877,2666339,89181733865,2665631,40703040248,33201979,48445491638,1037032,1163,1627436,72936286272,2177139,36166206698,24330270,36745749304,897277,902,1278960,202512,5,True,False,6390805.61,1.9375,4.4,-1.4,0.6,0.6,1,2.8,2.0166666666666666,69.95833333333333,24,False,False,False,False,False
서울 강남구,69578869582,2432215,2025-12-07,62598784552,2348848,62598784597,2348271,26966761813,27354708,35604668076,869626,1176,1477469,49507318420,1920218,23388854646,20397026,26098066748,747095,905,1172218,202512,6,True,False,5278396.85,8.191666666666666,13.3,3.4,0.0,0.0,0,4.6,2.1999999999999997,79.66666666666667,24,False,False,False,False,False
서울 강남구,167949316038,2994193,2025-12-08,142930190870,2709303,142930190845,2708701,49373479942,198325309,93358385594,1113557,1389,1593755,67912530293,2140621,32206652870,120032302,35585845121,943342,964,1196315,202512,0,False,False,7736879.98,3.595833333333333,7.3,0.8,0.0,0.0,0,3.8,2.125,45.5,24,False,False,False,False,False
서울 강남구,173287600223,2987137,2025-12-09,146991828919,2683592,146991828882,2683038,51805637860,148197877,95037993145,1108721,1363,1572954,68815986276,2129651,33258457347,32165231,35525363698,940228,1027,1188396,202512,1,False,False,8025748.67,2.7583333333333333,8.3,-2.3,0.0,0.0,0,2.9,1.5750000000000002,57.583333333333336,24,False,False,False,False,False
서울 강남구,277994932783,3415893,2025-12-10,217687375850,3104980,217687375794,3104349,73744769267,136516889,143806089638,1194583,1740,1908026,94007152927,2440081,38552109404,56841527,55398201996,998704,1302,1440075,202512,2,False,False,7928843.9,4.741666666666666,8.5,0.7,0.0,0.0,0,3.5,1.8416666666666668,72.66666666666667,24,False,False,False,False,False
서울 강남구,167824211432,3009217,2025-12-11,138554448772,2708594,138554448793,2707914,51948921359,122918537,86482608897,1116925,1441,1589548,70920506968,2156227,34510587014,34695026,36375224928,952129,1098,1203000,202512,3,False,False,7479771.96,4.2875000000000005,7.9,-1.7,12.899999999999999,10.2,3,5.1,2.6875,69.625,24,False,False,False,True,False
서울 강남구,205054073510,3223065,2025-12-12,175946664395,2934237,175946664396,2933543,59350983134,86355397,116509325865,1184257,1429,1747857,79097621566,2277577,39239243806,35073118,39823304642,1013689,1017,1262871,202512,4,False,False,8020798.4,1.9916666666666665,6.9,-3.5,0.0,0.0,0,3.2,2.025,55.416666666666664,24,False,False,False,False,False
서울 강남구,101470361896,2622234,2025-12-13,91838963648,2521705,91838963674,2521027,41584151555,65143577,50189668542,957634,1191,1562202,72750535587,2059470,36674846676,55365983,36020322928,830383,945,1228142,202512,5,True,False,6390805.61,2.7708333333333335,4.5,-0.8,9.5,4.1,4,3.8,2.4916666666666667,80.66666666666667,24,False,False,False,True,False
서울 강남구,75699814804,2451927,2025-12-14,69033595969,2367562,69033595947,2366948,29147569724,34541449,39851484774,858329,1088,1507531,53164415145,1933540,25357165457,19075729,27788173959,739303,837,1193400,202512,6,True,False,5278396.85,-0.054166666666666675,3.0,-1.5,0.1,0.1,1,3.6,1.9666666666666668,77.20833333333333,24,False,False,False,False,False
서울 강남구,272335924425,3828284,2025-12-15,230283313423,3528586,230283313385,3527930,82771353411,406546345,147105413629,1314005,2228,2211697,103851532540,2726223,39939466073,125600854,63786465613,1052321,1579,1672323,202512,0,False,False,7736879.98,0.5583333333333332,4.5,-3.5,0.0,0.0,0,2.7,1.8875,76.04166666666667,24,False,False,False,False,False
서울 강남구,178822031351,2973507,2025-12-16,150126872626,2681316,150126872620,2680672,52929530602,141632640,97055709378,1078864,1366,1600442,76213985428,2111704,36523654882,48817381,39641513165,916245,985,1194474,202512,1,False,False,8025748.67,3.6750000000000003,5.0,2.3,2.1,1.1,3,3.1,2.154166666666667,87.66666666666667,24,False,False,False,True,False
서울 강남구,181408068761,3186040,2025-12-17,148750248794,2878952,148750248743,2878299,56130236730,96972342,92523039671,1171278,1562,1705459,77452244608,2258153,37876667909,27831342,39547745357,990391,1123,1266639,202512,2,False,False,7928843.9,4.375,7.3,1.2,0.0,0.0,0,3.9,2.1125000000000003,74.04166666666667,24,False,False,False,False,False
서울 강남구,192445873580,3223778,2025-12-18,159839722592,2911368,159839722590,2910692,59910337255,162774062,99766611273,1187434,1554,1721704,80091152623,2291451,40410602622,42042918,39638507083,1005942,1158,1284351,202512,3,False,False,7479771.96,2.4208333333333334,8.4,-1.9,0.0,0.0,0,2.8,1.6916666666666667,59.791666666666664,24,False,False,False,False,False
서울 강남구,217345708547,3290447,2025-12-19,180060878679,3000623,180060878643,2999933,66791888934,235492634,113033497075,1240219,1315,1758399,88362094260,2359835,44660215188,94363152,43607515920,1052507,846,1306482,202512,4,False,False,8020798.4,4.558333333333334,9.9,-0.6,0.0,0.0,0,3.3,2.0375,66.625,24,False,False,False,False,False
서울 강남구,110910188313,2904130,2025-12-20,99961532244,2798122,99961532262,2797345,45807138917,40761707,54113631638,1067962,1153,1728230,79768598148,2242030,40066462874,32363557,39669771717,910480,902,1330648,202512,5,True,False,6390805.61,7.4875,10.7,1.0,0.30000000000000004,0.1,3,3.9,2.3041666666666667,75.16666666666667,24,False,False,False,False,False
서울 강남구,79175541966,2562864,2025-12-21,71552051176,2475363,71552051141,2474734,30374573196,55442616,41122035329,895548,1023,1578163,56138564722,1993338,26747802786,14899521,29375862415,763451,764,1229123,202512,6,True,False,5278396.85,-0.9583333333333334,2.0,-3.4,0.0,0.0,0,3.6,2.7916666666666665,42.291666666666664,24,False,False,False,False,False
서울 강남구,237604747952,3534526,2025-12-22,204734674787,3245092,204734674817,3244436,68974634274,260579313,135499461230,1233219,1613,2009604,97992357383,2579824,40808126238,47329495,57136901650,1043217,1114,1535493,202512,0,False,False,7736879.98,-0.8541666666666666,5.0,-5.7,0.0,0.0,0,3.3,1.8333333333333333,45.125,24,False,False,False,False,False
서울 강남구,241397553188,3172092,2025-12-23,200722922200,2878257,200722922170,2877531,73269317986,286691684,127166912500,1145482,1498,1730551,86445184824,2281431,42941502408,39995294,43463687122,974604,972,1305855,202512,1,False,False,8025748.67,2.470833333333333,4.3,0.2,10.8,4.6,4,3.9,2.4208333333333334,68.875,24,False,False,False,True,False
서울 강남구,243203597681,3724486,2025-12-24,212758180907,3453913,212758180949,3453236,76131164219,127405216,136499611514,1357137,1760,2094339,107629941377,2790411,50088121316,49616584,57492203477,1164801,1332,1624278,202512,2,False,False,7928843.9,2.9250000000000003,5.9,-0.9,0.0,0.0,0,3.7,2.3833333333333333,78.875,24,False,False,False,False,False
서울 강남구,82770664147,2687971,2025-12-25,74518177032,2608613,74518177049,2608076,31718143655,40458526,42759574868,919248,1326,1687502,57159289037,2096742,27519732706,29256894,29610299437,780466,1053,1315223,202512,3,False,True,7479771.96,-3.2624999999999997,-0.3,-8.9,0.0,0.0,0,5.3,3.908333333333333,56.416666666666664,24,False,False,False,False,False
서울 강남구,267546754785,3617222,2025-12-26,243838051016,3408722,243838051052,3407999,78678164205,473040747,164686846100,1207835,2139,2198025,116831689008,2759637,45829283180,91781789,70910624039,1024885,1700,1733052,202512,4,False,False,8020798.4,-8.299999999999999,-4.0,-11.8,0.0,0.0,0,5.2,2.6833333333333336,39.541666666666664,24,False,False,True,False,False
서울 강남구,105056098826,2826050,2025-12-27,96484590657,2734973,96484590647,2734274,43030781256,63866754,53389942637,1037004,1359,1695911,73612019183,2206797,37669979118,24455040,35917585025,889414,975,1316408,202512,5,True,False,6390805.61,-2.8791666666666664,0.4,-7.9,0.0,0.0,0,3.0,2.1416666666666666,50.541666666666664,24,False,False,False,False,False
서울 강남구,72338894233,2430874,2025-12-28,65342651062,2356615,65342651039,2356024,28298002815,33748667,37010899557,843533,1076,1511415,49578288797,1892434,24052630378,24665802,25500992617,716856,848,1174730,202512,6,True,False,5278396.85,3.025,5.8,0.1,0.6,0.5,2,2.6,2.004166666666667,75.79166666666667,24,False,False,False,False,False
서울 강남구,550725468389,3259714,2025-12-29,522851873013,3007712,522851872993,3007052,365428671495,180297598,157242903900,1203809,1464,1801779,95458533409,2319503,47066087621,19996130,48372449658,1014605,991,1303907,202512,0,False,False,7736879.98,5.170833333333333,9.0,-0.1,0.3,0.3,1,4.1,2.1708333333333334,75.79166666666667,24,False,False,False,False,False
서울 강남구,278756584657,3188395,2025-12-30,241891301994,2933156,241891301966,2932478,85588474131,395316433,155907511402,1186849,1666,1743963,98867922598,2262040,47846449972,53010892,50968461734,1001298,1199,1259543,202512,1,False,False,8025748.67,-0.49583333333333335,3.4,-3.6,0.0,0.0,0,4.1,2.433333333333333,45.583333333333336,24,False,False,False,False,False
서울 강남구,269256547652,3304612,2025-12-31,210943064854,3091607,210943064801,3090974,77152696120,235493373,133554875308,1225477,1660,1863837,96744969541,2433798,46674765217,74765973,49995438351,1045476,1204,1387118,202512,2,False,False,7928843.9,-5.291666666666667,-1.5,-8.9,0.0,0.0,0,4.4,2.9958333333333336,39.833333333333336,24,False,False,False,False,False
